time, light, accx, accy, accz,
65.792, 2.24432, 0.0120079, -0.00309151, 9.77096, 
65.824, 2.21064, 0.0249833, -0.0495941, 9.79214, 
65.856, 2.111, 0.0765665, -0.0162063, 9.81601, 
65.888, 2.22572, 0.0625385, -0.0906065, 9.76251, 
65.92, 2.13346, -0.0257068, -0.0194078, 9.77427, 
65.952, 2.11873, -0.0597955, 0.00424319, 9.86885, 
65.984, 2.23652, 0.000937251, 0.0468617, 9.84869, 
66.016, 2.13056, 0.0170545, 0.0466955, 9.77342, 
66.048, 2.23813, -0.0696215, -0.111042, 9.80278, 
66.08, 2.21353, 0.0286461, 0.00807045, 9.77209, 
66.112, 2.13914, -0.00716028, -0.00930485, 9.88609, 
66.144, 2.23167, 0.0524286, -0.0215266, 9.82847, 
66.176, 2.2283, -0.0111235, 0.0204473, 9.86078, 
66.208, 2.11676, -0.0644954, -0.0028299, 9.89549, 
66.24, 2.24481, -0.00713228, 0.00731445, 9.77338, 
66.272, 2.12292, -0.0051061, -0.0139293, 9.79023, 
66.304, 2.1218, -0.0261945, 0.0156531, 9.83605, 
66.336, 2.22067, 0.0411457, 0.00276662, 9.79853, 
66.368, 2.11727, 0.0257781, 0.0242698, 9.82474, 
66.4, 2.11854, 0.0614094, -0.0464472, 9.77474, 
66.432, 2.24245, -0.0644373, -0.0608101, 9.86871, 
66.464, 2.12665, 0.00515734, 0.0256833, 9.82123, 
66.496, 2.22499, -0.0191516, 0.0185357, 9.82459, 
66.528, 2.21776, -0.00108595, 0.0966276, 9.83308, 
66.56, 2.12471, 0.0865607, -0.0277673, 9.75694, 
66.592, 2.24261, -0.0585774, 0.0385423, 9.77914, 
66.624, 2.22747, -0.0208423, 0.0186467, 9.80699, 
66.656, 2.11644, 0.034409, -0.0344754, 9.90459, 
66.688, 2.23885, -0.00371164, -0.0120195, 9.82143, 
66.72, 2.15066, 0.0532853, 0.0105337, 9.72733, 
66.752, 2.14957, 0.0308069, 0.0401523, 9.73203, 
66.784, 2.23591, 0.0326908, -0.0244047, 9.87211, 
66.816, 2.11846, -0.0414743, 0.0640196, 9.81615, 
66.848, 2.24989, -0.0178945, 0.0363722, 9.73308, 
66.88, 2.2433, 0.00276018, -0.0241952, 9.81503, 
66.912, 2.1373, 0.0498686, 0.108544, 9.80781, 
66.944, 2.23998, -0.0370048, -0.025728, 9.84298, 
66.976, 2.22275, 0.0644278, 0.0712599, 9.82704, 
67.008, 2.1216, 0.0458966, 0.134697, 9.76178, 
67.04, 2.24126, -0.0561282, 0.0130731, 9.72257, 
67.072, 2.11596, 0.00571968, 0.0087172, 9.76127, 
67.104, 2.13788, -0.0398327, -0.0172841, 9.77706, 
67.136, 2.23273, 0.0383678, 0.158011, 9.85322, 
67.168, 2.15391, -0.0538035, -0.0107009, 9.82538, 
67.2, 2.1369, -0.0585094, 0.00982835, 9.78308, 
67.232, 2.22143, 0.00817156, 0.0556842, 9.81111, 
67.264, 2.13367, 0.0256159, -0.0400858, 9.81691, 
67.296, 2.22377, -0.06667, 0.00861441, 9.78854, 
67.328, 2.23347, 0.0795617, -0.00527425, 9.83571, 
67.36, 2.14905, 0.0354373, -0.0360916, 9.82373, 
67.392, 2.24195, -0.0587989, -0.00744857, 9.85315, 
67.424, 2.21828, -0.00298094, -0.0198021, 9.80661, 
67.456, 2.11679, -0.0854645, 0.023292, 9.85413, 
67.488, 2.23741, 0.0112627, 0.00312078, 9.88975, 
67.52, 2.12775, -0.0893489, 0.0193225, 9.83766, 
67.552, 2.11624, 0.0119015, 0.0189002, 9.89938, 
67.584, 2.24539, 0.00219295, -0.0828705, 9.86315, 
67.616, 2.13309, 0.0731003, 0.0211031, 9.7759, 
67.648, 2.22101, 0.0862725, 0.119448, 9.82421, 
67.68, 2.25371, -0.0796422, 0.012553, 9.81099, 
67.712, 2.14751, -0.0260467, 0.0439333, 9.79051, 
67.744, 2.22803, 0.0360813, -0.00404538, 9.83414, 
67.776, 2.24954, 0.0208196, -0.0308313, 9.7802, 
67.808, 2.13578, -0.116504, -0.014833, 9.77561, 
67.84, 2.2346, 0.0747312, 0.0173663, 9.79974, 
67.872, 2.11573, -0.0169827, 0.0658005, 9.74396, 
67.904, 2.12659, -0.00716385, -0.0702717, 9.87347, 
67.936, 2.24643, -0.0313667, -0.0520483, 9.89877, 
67.968, 2.12218, -0.0681571, 0.00535247, 9.84308, 
68, 2.1308, -0.0244799, -0.0601307, 9.77121, 
68.032, 2.22106, -0.0421355, -0.00252523, 9.78474, 
68.064, 2.14612, -0.0284664, -0.053365, 9.83489, 
68.096, 2.22222, 0.0075238, -0.0903427, 9.80175, 
68.128, 2.24459, 0.0269289, -0.0215689, 9.81592, 
68.16, 2.11744, 0.0575582, 0.0116285, 9.72286, 
68.192, 2.21249, 0.0235835, -0.0258668, 9.80097, 
68.224, 2.21499, 0.0406638, -0.0262365, 9.83631, 
68.256, 2.12152, 0.0411074, -0.0418858, 9.75022, 
68.288, 2.21364, 0.0228747, 0.0752753, 9.80174, 
68.32, 2.14762, -0.048985, -0.0246029, 9.87103, 
68.352, 2.11041, -0.062218, -0.0361543, 9.80945, 
68.384, 2.23199, -0.0500259, -0.0430425, 9.78609, 
68.416, 2.11449, -0.03628, -0.0703463, 9.81704, 
68.448, 2.2197, 0.00353749, -0.0501322, 9.7265, 
68.48, 2.23918, 0.0363231, 0.0401982, 9.78006, 
68.512, 2.14142, 0.102754, 0.034158, 9.87495, 
68.544, 2.22024, -0.061802, -0.0238553, 9.83951, 
68.576, 2.21366, -0.0272039, -0.021096, 9.80829, 
68.608, 2.11043, 0.0817757, -0.0451328, 9.82245, 
68.64, 2.23689, -0.073456, -0.059458, 9.79979, 
68.672, 2.13378, 0.0123844, -0.0319059, 9.72179, 
68.704, 2.12568, 0.045592, 0.0244884, 9.81139, 
68.736, 2.22842, -0.0851884, 0.0509199, 9.8187, 
68.768, 2.13326, 0.00937678, -0.0551057, 9.71144, 
68.8, 2.13872, -0.0124799, -0.0564434, 9.8253, 
68.832, 2.22996, -0.0448515, -0.0209389, 9.7761, 
68.864, 2.13738, -0.0223923, -0.00606202, 9.75332, 
68.896, 2.23121, 0.00690207, 0.045268, 9.90378, 
68.928, 2.20218, 0.0220793, -0.0429373, 9.74062, 
68.96, 2.13385, 0.0632687, -0.0439328, 9.82909, 
68.992, 2.20072, -0.0119505, -0.0590716, 9.84696, 
69.024, 2.20665, -0.0379813, 0.0273475, 9.78214, 
69.056, 2.11531, -0.00891022, 0.000544082, 9.81173, 
69.088, 2.22151, 0.0688164, -0.0726065, 9.88085, 
69.12, 2.11675, 0.0398833, -0.0686698, 9.87255, 
69.152, 2.11597, -0.0302791, 0.0489298, 9.8597, 
69.184, 2.22132, -0.0286272, 0.009119, 9.77466, 
69.216, 2.11927, -0.0245108, -0.100003, 9.79536, 
69.248, 2.21418, 0.105128, 0.0229, 9.94247, 
69.28, 2.2186, 0.0251593, -0.0113343, 9.8103, 
69.312, 2.09648, -0.0762819, 0.0422034, 9.78172, 
69.344, 2.22876, -0.0494723, -0.0180413, 9.78707, 
69.376, 2.20796, -0.0387518, -0.0281924, 9.89074, 
69.408, 2.09407, -0.0274925, 0.01502, 9.82408, 
69.44, 2.21265, 0.0537452, 0.0249002, 9.76552, 
69.472, 2.09259, -0.128823, 0.018544, 9.77247, 
69.504, 2.10711, -0.0255092, -0.038982, 9.75821, 
69.536, 2.19948, -0.0058612, -0.0386639, 9.82373, 
69.568, 2.10006, -0.0223415, -0.00643118, 9.8335, 
69.6, 2.12605, 0.0155178, 0.0425234, 9.76035, 
69.632, 2.20781, -0.0752684, -0.075021, 9.83206, 
69.664, 2.09165, 0.0968697, 0.0351329, 9.79842, 
69.696, 2.20494, 0.00792499, 0.0055173, 9.85293, 
69.728, 2.1944, 0.00435532, -0.0252238, 9.75529, 
69.76, 2.10502, 0.0117844, -0.0314425, 9.85131, 
69.792, 2.20046, -0.0707516, -0.0190284, 9.89544, 
69.824, 2.21461, -0.107104, -0.00705551, 9.85833, 
69.856, 2.11228, 0.0280107, 0.0787567, 9.81422, 
69.888, 2.18883, -0.0333946, -0.0480865, 9.77719, 
69.92, 2.08198, -0.0782446, 0.0173726, 9.72259, 
69.952, 2.08559, 0.0274639, -0.122162, 9.82983, 
69.984, 2.21375, 0.0396457, 0.144557, 9.9004, 
70.016, 2.10468, 0.0951213, 0.0256335, 9.76004, 
70.048, 2.21305, -0.0798381, -0.00679922, 9.81417, 
70.08, 2.19085, 0.0532826, 0.0575893, 9.85687, 
70.112, 2.0979, 0.0195221, -0.0242412, 9.85878, 
70.144, 2.21094, -0.0236108, 0.0926801, 9.92241, 
70.176, 2.20724, -0.0209643, -0.044632, 9.80868, 
70.208, 2.11186, 0.0242385, 0.0370404, 9.76857, 
70.24, 2.20896, 0.0194206, 0.0558059, 9.82065, 
70.272, 2.08273, -0.0102287, -0.0321093, 9.76529, 
70.304, 2.10619, 0.0680407, 0.0352871, 9.75289, 
70.336, 2.17374, 0.0714363, -0.0330612, 9.79481, 
70.368, 2.10057, -0.0297361, -0.0503796, 9.88451, 
70.4, 2.09581, 0.0228768, -0.0447487, 9.84013, 
70.432, 2.18948, -0.0467003, 0.0323337, 9.9119, 
70.464, 2.10667, -0.0594929, -0.0834504, 9.81233, 
70.496, 2.17793, 0.10871, -0.0528327, 9.85491, 
70.528, 2.17895, -0.0645094, -0.0812699, 9.8558, 
70.56, 2.09612, -0.0736867, 0.0609063, 9.84152, 
70.592, 2.19051, 0.0192713, 0.0790637, 9.80115, 
70.624, 2.18532, 0.024346, 0.0194859, 9.87775, 
70.656, 2.08659, -0.0840975, -0.014226, 9.79207, 
70.688, 2.18296, 0.0762618, -0.0847659, 9.84664, 
70.72, 2.08158, 0.104662, 0.00168986, 9.81257, 
70.752, 2.07262, -0.0368052, -0.0433621, 9.76904, 
70.784, 2.18174, -0.0178193, -0.0685184, 9.81213, 
70.816, 2.06812, -0.0251313, -0.034293, 9.84653, 
70.848, 2.17663, 0.0377662, -0.0445994, 9.87104, 
70.88, 2.16873, -0.0574589, -0.0882993, 9.77314, 
70.912, 2.05496, 0.00147526, -0.0467217, 9.91323, 
70.944, 2.18303, 0.025887, -0.0166849, 9.76146, 
70.976, 2.16991, 0.0882854, -0.0231144, 9.83188, 
71.008, 2.07261, -0.0968029, -0.00348711, 9.86411, 
71.04, 2.16483, 0.0384965, 0.0506006, 9.87928, 
71.072, 2.06518, 0.0184461, 0.0493226, 9.7706, 
71.104, 2.07257, -0.09973, 0.0182786, 9.84841, 
71.136, 2.16419, 0.0633777, -0.0614351, 9.86401, 
71.168, 2.03201, 0.0317252, -0.113662, 9.79076, 
71.2, 2.04718, -0.0169139, -0.0198304, 9.82569, 
71.232, 2.1334, -0.125173, 0.119257, 9.85982, 
71.264, 2.02973, 0.0560934, 0.0122719, 9.77575, 
71.296, 2.11431, -0.0871572, -0.00899669, 9.78518, 
71.328, 2.10452, -0.0481094, -0.0296589, 9.83638, 
71.36, 2.00817, 0.00196264, -0.0738214, 9.787, 
71.392, 2.08124, 0.127583, -0.000121042, 9.85815, 
71.424, 2.08811, -0.0728866, -0.032685, 9.84265, 
71.456, 1.9869, 0.00198704, -0.0527257, 9.85232, 
71.488, 2.06832, 0.0214514, -0.129769, 9.79676, 
71.52, 1.97068, 0.0526538, -0.000344703, 9.82483, 
71.552, 1.9733, 0.101395, -0.0187111, 9.70817, 
71.584, 2.05372, 0.0159939, 0.0379025, 9.78239, 
71.616, 1.96692, -0.0218114, 0.000798479, 9.84327, 
71.648, 2.01637, 0.0227804, -0.00467073, 9.81015, 
71.68, 2.00994, -0.0164093, -0.0118852, 9.80162, 
71.712, 1.9204, 0.063779, 0.0562136, 9.82313, 
71.744, 2.02059, 0.106038, -0.028484, 9.79828, 
71.776, 2.00275, 0.119724, 0.00162988, 9.79774, 
71.808, 1.90299, -0.0976105, -0.0110191, 9.8009, 
71.84, 2.00062, -0.0102681, 0.0610987, 9.8246, 
71.872, 1.88719, -0.0801259, -0.0126987, 9.85291, 
71.904, 1.8901, -0.0387812, 0.0028699, 9.84721, 
71.936, 1.97399, 0.0409661, 0.0362839, 9.74299, 
71.968, 1.86951, 0.0341259, 0.0200547, 9.82995, 
72, 1.86939, 0.0174133, -7.67347e-05, 9.75306, 
72.032, 1.93249, 0.00957188, -7.41869e-05, 9.84977, 
72.064, 1.85937, -0.0187442, 7.18654e-05, 9.79973, 
72.096, 1.94417, -0.00906529, -0.0918233, 9.82618, 
72.128, 1.93808, -0.098449, -0.0138335, 9.80628, 
72.16, 1.8452, -0.0505739, -0.0163892, 9.80859, 
72.192, 1.90653, -0.00379849, -0.00483077, 9.79725, 
72.224, 1.9045, 0.0113449, -0.0943632, 9.84036, 
72.256, 1.82656, -0.0253492, 0.00355608, 9.90462, 
72.288, 1.88918, -0.0210664, 0.0679854, 9.80769, 
72.32, 1.82634, -0.0579134, -0.0716078, 9.78752, 
72.352, 1.83111, 0.0480491, 0.0256055, 9.76814, 
72.384, 1.89869, -0.0117889, -0.00351082, 9.73472, 
72.416, 1.81123, -0.0722084, -0.0668791, 9.76871, 
72.448, 1.87534, -0.00128589, -0.0423771, 9.77775, 
72.48, 1.86774, 0.0731245, -0.0531966, 9.71944, 
72.512, 1.80437, -0.0474329, 0.0248699, 9.85949, 
72.544, 1.87373, 0.00405934, -0.0722536, 9.89417, 
72.576, 1.86371, -0.0257696, -0.0874877, 9.74976, 
72.608, 1.79349, -0.043509, 0.0343325, 9.75018, 
72.64, 1.85931, -0.00639395, 0.00133188, 9.73458, 
72.672, 1.78717, -0.0188414, -0.00693529, 9.85485, 
72.704, 1.80258, 0.0995963, -0.0137679, 9.7838, 
72.736, 1.84161, 0.023392, -0.0330593, 7.55735, 
72.768, 1.77227, 0.0205071, -0.0269598, 9.61196, 
72.8, 1.77809, 0.0441418, -0.114379, 9.85961, 
72.832, 1.83362, -0.053963, 0.00570817, 9.73808, 
72.864, 1.77037, 0.00037854, -0.0106991, 9.78187, 
72.896, 1.81565, -0.0154295, 0.0770052, 9.82588, 
72.928, 1.81117, -0.0443814, 0.0200888, 9.83987, 
72.96, 1.7452, -0.00996134, 0.017451, 9.84671, 
72.992, 1.78839, 0.0164535, 0.0178315, 9.83652, 
73.024, 1.78224, -0.103754, -0.0102023, 9.79046, 
73.056, 1.74318, 0.00648615, -0.0810642, 9.81167, 
73.088, 1.78562, -0.0371172, -0.00624641, 9.90263, 
73.12, 1.7362, 0.0146966, -0.0287887, 9.81047, 
73.152, 1.71866, -1.72194, 0.300905, 9.80015, 
73.184, 1.76828, -0.0505416, 0.00511629, 9.78126, 
73.216, 1.73101, -0.0657207, 0.0259081, 9.81626, 
73.248, 1.7605, -1.74669, 0.373897, 9.74469, 
73.28, 1.76874, -0.00283669, 0.0302327, 9.75481, 
73.312, 1.71018, 0.00676335, 0.00476339, 9.82314, 
73.344, 1.75749, -0.0129733, 0.0269, 9.76095, 
73.376, 1.74556, 0.0659668, 0.0143258, 9.89085, 
73.408, 1.7164, -0.0616762, -0.0773026, 9.80731, 
73.44, 1.75099, 0.0546856, 0.0433237, 9.75985, 
73.472, 1.71447, 0.00827935, -0.0092412, 9.7884, 
73.504, 1.71951, -0.0782663, -0.0437637, 9.82432, 
73.536, 1.74906, 0.0890944, -0.0572288, 9.8098, 
73.568, 1.72839, 1.89509, -0.0447769, 9.78583, 
73.6, 1.72676, -0.0744638, -0.171158, 9.88118, 
73.632, 1.74585, 1.69751, -0.155265, 9.88612, 
73.664, 1.73396, -0.0405407, -0.0630237, 9.82578, 
73.696, 1.76475, 0.0935446, -0.0721518, 9.78327, 
73.728, 1.75889, 0.0168015, 0.0235968, 9.88594, 
73.76, 1.7407, 0.050982, -0.100462, 9.81904, 
73.792, 1.7585, -0.0149045, -0.103129, 9.88254, 
73.824, 1.77116, 1.61602, -0.172831, 9.87123, 
73.856, 1.75098, -0.0218237, 0.0876487, 9.80232, 
73.888, 1.77261, -0.0927718, 0.0146036, 9.70896, 
73.92, 1.75748, 0.0288885, -0.051006, 9.75834, 
73.952, 1.75664, -1.01563, 0.604813, 9.90326, 
73.984, 1.79261, 0.129113, -0.0782148, 9.7466, 
74.016, 1.77558, -0.00238325, -0.0167128, 9.8488, 
74.048, 1.79782, -1.16361, 0.65178, 9.85178, 
74.08, 1.79838, -0.0980171, 0.0462797, 9.75748, 
74.112, 1.7898, -1.61018, 0.0718225, 9.79785, 
74.144, 1.81428, -0.0337502, 0.0318795, 9.77312, 
74.176, 1.8219, -1.58333, 0.0394394, 9.75914, 
74.208, 1.81604, -0.0441423, 0.0290799, 9.8886, 
74.24, 1.82554, -0.08572, -0.00832975, 9.73203, 
74.272, 1.82993, -0.0609626, -0.0492872, 9.71181, 
74.304, 1.82618, -0.0703443, 0.0444231, 9.81675, 
74.336, 1.84335, 0.00764402, 0.0407725, 9.7492, 
74.368, 1.85575, 0.00326031, 0.185893, 9.85249, 
74.4, 1.85835, -0.0127914, 0.22789, 9.81177, 
74.432, 1.85349, -0.0188252, 0.178974, 9.78047, 
74.464, 1.87521, -0.0360165, 0.102591, 9.77644, 
74.496, 1.86733, -0.027374, 0.193457, 9.82505, 
74.528, 1.88507, 0.0196117, 0.247693, 9.83967, 
74.56, 1.90331, 0.0759016, 0.166924, 9.82756, 
74.592, 1.92089, 0.109952, 0.176738, 9.79582, 
74.624, 1.93477, 0.096098, 0.11235, 9.8042, 
74.656, 1.94802, -0.0278144, -0.0606479, 9.89219, 
74.688, 1.95051, -0.173323, -0.245407, 9.77881, 
74.72, 1.97908, 0.0348023, -0.0344393, 9.80599, 
74.752, 1.98443, -0.065512, -0.0195508, 7.46636, 
74.784, 1.99978, 0.0144567, 0.0277378, 9.16626, 
74.816, 1.97768, -0.022483, -0.0632956, 9.73745, 
74.848, 2.0085, 0.0110314, 0.00333885, 9.78636, 
74.88, 2.01265, 0.0626686, -0.0506759, 9.79534, 
74.912, 2.01709, 0.0723021, 0.0573215, 9.74632, 
74.944, 1.99709, -0.0392765, 0.00764033, 9.85673, 
74.976, 2.03077, -0.0277251, -0.0841368, 9.89161, 
75.008, 2.02665, 0.00959846, 0.0962672, 9.79257, 
75.04, 2.02285, 0.032092, -0.0584694, 9.74366, 
75.072, 2.03169, 0.0258662, 0.00615917, 9.84519, 
75.104, 2.03005, 0.0321168, 0.0666198, 9.84113, 
75.136, 2.03131, -0.00754743, 0.0989083, 9.77957, 
75.168, 2.04828, 0.0500782, -0.0661071, 9.8289, 
75.2, 2.05648, 0.0292063, 0.0474652, 9.80686, 
75.232, 2.06489, 0.0795281, 0.051254, 9.87261, 
75.264, 2.06246, -0.0316862, 0.0910905, 9.8399, 
75.296, 2.07931, 0.108914, -0.0106345, 9.84697, 
75.328, 2.08131, -0.0174575, 0.00975469, 9.86569, 
75.36, 2.08155, 0.0157395, 0.0449424, 9.85288, 
75.392, 2.0822, -0.0206281, -0.0353432, 9.77042, 
75.424, 2.08179, 0.174787, 0.0883471, 9.85604, 
75.456, 2.0946, 0.0637809, 0.0293564, 9.84725, 
75.488, 2.10899, 0.0625028, -0.0198669, 9.83874, 
75.52, 2.10206, 0.0563472, 0.052268, 9.77991, 
75.552, 2.09803, -0.041983, 0.00500693, 9.9193, 
75.584, 2.13274, -0.0191848, 0.0713522, 9.86514, 
75.616, 2.12477, -0.0213139, 0.00500471, 9.86353, 
75.648, 2.12434, -0.0256046, 0.0529597, 9.82029, 
75.68, 2.1435, -0.0609615, 0.0633977, 9.74997, 
75.712, 2.13384, -0.0603612, -0.0357826, 9.77716, 
75.744, 2.16647, -0.0250432, 0.00284169, 9.69036, 
75.776, 2.16487, 0.0108711, -0.0587803, 9.77091, 
75.808, 2.16407, -0.0304987, -0.0763195, 9.80458, 
75.84, 2.17221, -0.0550277, 0.0906621, 9.68476, 
75.872, 2.16398, 0.0111688, 0.0593017, 9.69773, 
75.904, 2.18365, -0.0409091, 0.0243582, 9.79957, 
75.936, 2.18833, -0.061532, -0.0354589, 9.79507, 
75.968, 2.18563, -0.0684392, 0.0779133, 9.78999, 
76, 2.19338, 0.039219, 0.063595, 9.81048, 
76.032, 2.21507, -0.0249206, 0.0538937, 9.85189, 
76.064, 2.19871, 0.0157436, -0.0133794, 9.77971, 
76.096, 2.20508, 0.0282335, -0.0217053, 9.72405, 
76.128, 2.19877, -0.0354991, 0.00411862, 9.80825, 
76.16, 2.22883, 0.0245289, -0.107369, 9.80447, 
76.192, 2.22479, -0.024217, -0.0156946, 9.80858, 
76.224, 2.23662, -0.0234855, 0.053688, 9.91827, 
76.256, 2.20368, -0.0022225, 0.0224529, 9.72125, 
76.288, 2.23739, 0.00218357, -0.000415807, 9.6761, 
76.32, 2.2148, 0.0338356, -0.00948479, 9.75898, 
76.352, 2.23119, -0.00153468, -0.0748026, 9.8753, 
76.384, 2.24209, -0.0422371, -0.0681624, 9.75126, 
76.416, 2.22809, -0.0275315, 0.124598, 9.81242, 
76.448, 2.24491, -0.0203682, 0.151906, 9.70186, 
76.48, 2.26519, 0.0334487, -0.0087635, 9.82766, 
76.512, 2.2288, 0.0311115, -0.00122231, 9.80113, 
76.544, 2.27362, -1.16864, 1.0508, 9.74577, 
76.576, 2.2697, 0.0181358, 0.004051, 9.77118, 
76.608, 2.26619, 0.0256399, -0.0199543, 9.81816, 
76.64, 2.2769, 0.0700319, 0.0233877, 9.87135, 
76.672, 2.27814, -0.026499, 0.0902091, 9.76403, 
76.704, 2.25469, -1.17627, 0.929493, 9.76468, 
76.736, 2.25647, -0.0120686, 0.0520818, 9.78547, 
76.768, 2.25649, -0.0284761, -0.0846189, 9.86199, 
76.8, 2.27769, -0.0621259, -0.0133589, 9.7044, 
76.832, 2.26608, -0.0121854, 0.0645558, 9.82116, 
76.864, 2.29784, -0.0221087, 0.0695299, 9.87234, 
76.896, 2.2706, -1.24886, 0.860275, 9.81579, 
76.928, 2.29107, 0.0648792, 0.0169744, 9.8439, 
76.96, 2.28184, 0.0675458, -0.032439, 9.77707, 
76.992, 2.28943, -1.34851, 0.96808, 9.81489, 
77.024, 2.27332, -0.0699859, 0.0482508, 9.83871, 
77.056, 2.29793, -0.000932044, 0.0228533, 9.73228, 
77.088, 2.32377, -0.0238133, -0.0548143, 9.79978, 
77.12, 2.30423, -1.33055, 0.930475, 9.76733, 
77.152, 2.32646, 0.0173476, -0.0215809, 9.80453, 
77.184, 2.30244, -1.30929, 0.828906, 9.74701, 
77.216, 2.30264, -1.32628, 0.827098, 9.84096, 
77.248, 2.31736, -0.0549682, -0.052349, 9.88513, 
77.28, 2.31011, -0.144254, -0.551129, 9.86946, 
77.312, 2.32029, 0.0859884, 0.0814476, 9.75259, 
77.344, 2.3188, 0.0233103, 0.0916907, 9.8701, 
77.376, 2.30189, 0.0562956, 0.107205, 9.73205, 
77.408, 2.31834, -0.109846, 0.0154857, 9.79448, 
77.44, 2.31981, 0.114538, -0.0953354, 9.78921, 
77.472, 2.30746, 0.258347, -0.339636, 9.89309, 
77.504, 2.33253, 0.104559, -0.0200472, 9.77603, 
77.536, 2.35292, -0.00658209, 0.0188998, 9.85297, 
77.568, 2.32481, 0.0699868, 0.00233072, 9.74082, 
77.6, 2.36297, 0.222101, -0.365313, 9.76298, 
77.632, 2.34985, -0.00129616, 0.0890209, 9.81289, 
77.664, 2.34244, 0.00486694, 0.0365147, 9.83502, 
77.696, 2.33907, -0.0558065, -0.0179484, 9.80224, 
77.728, 2.35257, 0.100035, 0.241606, 9.84546, 
77.76, 2.32547, 0.00367934, -0.052871, 9.81185, 
77.792, 2.35688, 0.05136, -0.0317801, 9.79513, 
77.824, 2.34385, 0.128901, -0.0447409, 9.78888, 
77.856, 2.33076, -0.0188568, 0.236616, 9.83214, 
77.888, 2.3668, 0.110129, 0.0479051, 9.79056, 
77.92, 2.3645, 0.0232184, 0.0366087, 9.75813, 
77.952, 2.35497, 0.0549814, 0.024501, 9.83365, 
77.984, 2.35099, 0.0492868, 0.115826, 9.80287, 
78.016, 2.35438, 0.000322682, 0.0706681, 9.79701, 
78.048, 2.36522, 0.0761491, -0.0263098, 9.81289, 
78.08, 2.3916, -0.0860982, -0.0935177, 9.85486, 
78.112, 2.35729, 0.00673397, -0.150534, 9.86514, 
78.144, 2.3832, -0.0293459, 0.00799203, 9.83224, 
78.176, 2.38143, 0.059536, 0.0038192, 9.75603, 
78.208, 2.38997, -0.119681, -0.00121009, 9.84577, 
78.24, 2.37861, -0.00582932, -0.0501831, 9.77822, 
78.272, 2.36828, -0.0148124, -0.00523597, 9.82481, 
78.304, 2.38865, -0.0394151, -0.0634921, 9.77586, 
78.336, 2.40799, 0.0243906, -0.0574544, 9.82558, 
78.368, 2.37381, 0.00128814, -0.0943315, 9.78576, 
78.4, 2.37974, 0.00456967, -0.0150621, 9.77599, 
78.432, 2.39501, -0.0539333, -0.113122, 9.886, 
78.464, 2.38218, -0.0687291, -0.112597, 9.74495, 
78.496, 2.40287, 0.0323422, -0.0624136, 9.84143, 
78.528, 2.41735, -0.0576632, -0.13809, 9.8217, 
78.56, 2.40161, -0.0273017, 0.0533198, 9.75311, 
78.592, 2.41512, 0.029509, -0.104472, 9.77557, 
78.624, 2.36981, -0.0960107, 0.0169521, 9.77567, 
78.656, 2.40245, 0.0966652, -0.059861, 9.78169, 
78.688, 2.40307, -0.0155478, -0.0718547, 9.91881, 
78.72, 2.41048, -0.0207386, -0.0456468, 9.80087, 
78.752, 2.4164, 0.0699192, -0.00819719, 9.88407, 
78.784, 2.39503, -0.00480829, -0.0321535, 9.77725, 
78.816, 2.40889, -0.0508974, -0.0812358, 9.83536, 
78.848, 2.3996, -0.000466928, 0.0631798, 9.86016, 
78.88, 2.41762, -0.000227822, -0.0384319, 9.88553, 
78.912, 2.39493, 0.0224227, -0.0271091, 9.81559, 
78.944, 2.39094, -0.0211359, 0.00308817, 9.77407, 
78.976, 2.38389, 0.0237461, -0.0678438, 9.75477, 
79.008, 2.38572, -0.026561, 0.00852853, 9.78972, 
79.04, 2.40546, 0.0708096, -0.007294, 9.7301, 
79.072, 2.40402, 0.00605865, -0.0443899, 9.84965, 
79.104, 2.40873, -0.0266095, 0.00563988, 9.84674, 
79.136, 2.41509, 0.0418324, -0.0280754, 9.81552, 
79.168, 2.38203, 0.0367855, -0.089494, 9.86219, 
79.2, 2.42207, 0.0290297, -0.0615465, 9.84504, 
79.232, 2.41491, 0.0876844, -0.022046, 9.72315, 
79.264, 2.39231, 0.0570123, -0.0833983, 9.81276, 
79.296, 2.41443, -0.0370063, -0.0397169, 9.86936, 
79.328, 2.40479, -0.0444272, 0.00190286, 9.84743, 
79.36, 2.38111, -0.00467662, -0.0709497, 9.81098, 
79.392, 2.4014, -0.0180307, -0.0704282, 9.80782, 
79.424, 2.39923, 0.0558071, -0.0391402, 9.74648, 
79.456, 2.40409, 0.0431338, -0.0665436, 9.78598, 
79.488, 2.42242, 0.0220727, -0.0630263, 9.89423, 
79.52, 2.4073, 0.0111539, -0.0332799, 9.86035, 
79.552, 2.4125, -0.0502377, -0.0865924, 9.76641, 
79.584, 2.40677, 0.0312669, -0.0250923, 9.77201, 
79.616, 2.36722, -0.0369659, 0.00803146, 9.90028, 
79.648, 2.41736, 0.0159892, 0.0355089, 9.80184, 
79.68, 2.39963, 0.0309939, 0.0367757, 9.83917, 
79.712, 2.36695, -0.010796, 0.0559987, 9.81969, 
79.744, 2.41197, -0.0831058, -0.050465, 9.84816, 
79.776, 2.3882, 0.0641266, -0.139429, 9.73836, 
79.808, 2.36865, -0.0239976, -0.00915896, 9.84704, 
79.84, 2.41178, -0.0852299, -0.0887893, 9.79628, 
79.872, 2.39397, -0.0872936, 0.0925966, 9.78481, 
79.904, 2.38155, -0.0348964, 0.0417965, 9.80619, 
